Tiempo,wd,ws
2018-01-20 09:52:19,347.6,10.64
2018-01-20 09:52:20,347.7,10.59
2018-01-20 09:52:21,355.2,10.11
2018-01-20 09:52:22,354.6,8.77
2018-01-20 09:52:23,349.9,8.58
2018-01-20 09:52:24,342.7,7.962000000000001
2018-01-20 09:52:25,348.2,7.952000000000001
2018-01-20 09:52:26,350.0,7.8870000000000005
2018-01-20 09:52:27,346.4,8.59
2018-01-20 09:52:28,347.4,9.34
2018-01-20 09:52:29,340.4,9.07
2018-01-20 09:52:30,340.7,9.24
2018-01-20 09:52:31,339.5,10.19
2018-01-20 09:52:32,343.9,10.64
2018-01-20 09:52:33,346.1,10.74
2018-01-20 09:52:34,343.7,11.23
2018-01-20 09:52:35,347.5,10.21
2018-01-20 09:52:36,347.8,10.06
2018-01-20 09:52:37,350.2,10.31
2018-01-20 09:52:38,350.8,10.07
2018-01-20 09:52:39,352.9,10.05
2018-01-20 09:52:40,351.5,9.57
2018-01-20 09:52:41,351.8,9.98
2018-01-20 09:52:42,350.4,9.65
2018-01-20 09:52:43,350.0,9.76
2018-01-20 09:52:44,352.6,9.8
2018-01-20 09:52:45,356.8,9.08
2018-01-20 09:52:46,358.4,8.58
2018-01-20 09:52:47,355.8,8.34
2018-01-20 09:52:48,354.3,8.89
2018-01-20 09:52:49,357.1,9.21
2018-01-20 09:52:50,352.2,10.09
2018-01-20 09:52:51,357.6,10.32
2018-01-20 09:52:52,359.4,9.71
2018-01-20 09:52:53,0.9,9.51
2018-01-20 09:52:54,359.5,9.14
2018-01-20 09:52:55,10.0,8.89
2018-01-20 09:52:56,12.8,8.24
2018-01-20 09:52:57,12.0,8.53
2018-01-20 09:52:58,10.1,8.98
2018-01-20 09:52:59,5.0,8.64
2018-01-20 09:53:00,358.2,10.06
2018-01-20 09:53:01,3.5,9.87
2018-01-20 09:53:02,7.1,9.56
2018-01-20 09:53:03,12.0,8.22
2018-01-20 09:53:04,17.7,8.9
2018-01-20 09:53:05,13.3,9.49
2018-01-20 09:53:06,18.7,9.32
2018-01-20 09:53:07,15.6,8.43
2018-01-20 09:53:08,13.8,8.56
2018-01-20 09:53:09,19.6,8.66
2018-01-20 09:53:10,13.2,8.35
2018-01-20 09:53:11,9.9,7.707000000000001
2018-01-20 09:53:12,12.3,7.102
2018-01-20 09:53:13,20.1,5.92
2018-01-20 09:53:14,14.3,6.059
2018-01-20 09:53:15,18.1,6.362
2018-01-20 09:53:16,9.5,7.0
2018-01-20 09:53:17,9.0,6.648
2018-01-20 09:53:18,0.5,5.898
2018-01-20 09:53:19,358.6,5.256
2018-01-20 09:53:20,3.1,5.553
2018-01-20 09:53:21,359.8,4.465
2018-01-20 09:53:22,349.5,4.288
2018-01-20 09:53:23,359.8,4.9319999999999995
2018-01-20 09:53:24,356.9,5.407
2018-01-20 09:53:25,343.8,7.394
2018-01-20 09:53:26,351.7,7.297999999999999
2018-01-20 09:53:27,356.8,7.186
2018-01-20 09:53:28,353.9,6.845
2018-01-20 09:53:29,4.7,6.459
2018-01-20 09:53:30,5.8,6.397
2018-01-20 09:53:31,352.0,6.539
2018-01-20 09:53:32,350.4,6.787999999999999
2018-01-20 09:53:33,354.0,7.329
2018-01-20 09:53:34,359.8,8.12
2018-01-20 09:53:35,5.7,7.547999999999999
2018-01-20 09:53:36,6.1,7.787000000000001
2018-01-20 09:53:37,4.9,7.728
2018-01-20 09:53:38,0.1,7.482
2018-01-20 09:53:39,1.8,7.84
2018-01-20 09:53:40,0.1,7.69
2018-01-20 09:53:41,348.4,7.518
2018-01-20 09:53:42,346.8,6.8660000000000005
2018-01-20 09:53:43,358.4,7.994
2018-01-20 09:53:44,359.0,7.7829999999999995
2018-01-20 09:53:45,1.4,7.176
2018-01-20 09:53:46,11.0,7.651
2018-01-20 09:53:47,359.4,7.018
2018-01-20 09:53:48,347.8,7.388
2018-01-20 09:53:49,354.3,8.99
2018-01-20 09:53:50,356.0,9.43
2018-01-20 09:53:51,358.2,9.64
2018-01-20 09:53:52,353.7,8.94
2018-01-20 09:53:53,358.0,9.53
2018-01-20 09:53:54,358.3,9.23
2018-01-20 09:53:55,353.3,9.66
2018-01-20 09:53:56,353.0,10.52
2018-01-20 09:53:57,351.1,10.26
2018-01-20 09:53:58,347.5,10.19
2018-01-20 09:53:59,350.0,8.51
2018-01-20 09:54:00,350.7,8.18
2018-01-20 09:54:01,355.6,7.858
2018-01-20 09:54:02,356.3,7.818
2018-01-20 09:54:03,357.3,8.82
2018-01-20 09:54:04,358.3,9.72
2018-01-20 09:54:05,6.5,9.7
2018-01-20 09:54:06,3.0,9.54
2018-01-20 09:54:07,0.1,8.43
2018-01-20 09:54:08,4.9,7.812
2018-01-20 09:54:09,1.3,8.27
2018-01-20 09:54:10,350.3,8.51
2018-01-20 09:54:11,0.0,8.99
2018-01-20 09:54:12,358.5,8.46
2018-01-20 09:54:13,357.3,8.08
2018-01-20 09:54:14,358.9,9.67
2018-01-20 09:54:15,354.4,9.08
2018-01-20 09:54:16,350.6,8.66
2018-01-20 09:54:17,350.4,8.26
2018-01-20 09:54:18,346.3,8.45
2018-01-20 09:54:19,350.2,9.28
2018-01-20 09:54:20,352.6,9.41
2018-01-20 09:54:21,346.8,10.79
2018-01-20 09:54:22,342.1,11.4
2018-01-20 09:54:23,341.1,11.55
2018-01-20 09:54:24,339.6,12.02
2018-01-20 09:54:25,337.7,11.93
2018-01-20 09:54:26,340.9,11.17
2018-01-20 09:54:27,335.6,10.69
2018-01-20 09:54:28,342.4,9.51
2018-01-20 09:54:29,351.6,8.39
2018-01-20 09:54:30,344.3,8.72
2018-01-20 09:54:31,346.7,8.9
2018-01-20 09:54:32,341.8,8.21
2018-01-20 09:54:33,340.8,9.97
2018-01-20 09:54:34,342.7,11.93
2018-01-20 09:54:35,348.5,11.41
2018-01-20 09:54:36,339.0,9.63
2018-01-20 09:54:37,343.3,10.16
2018-01-20 09:54:38,340.2,9.74
2018-01-20 09:54:39,339.5,12.17
2018-01-20 09:54:40,347.7,11.15
2018-01-20 09:54:41,351.6,10.37
2018-01-20 09:54:42,350.2,8.04
2018-01-20 09:54:43,341.9,9.6
2018-01-20 09:54:44,346.9,8.49
2018-01-20 09:54:45,9.1,9.45
2018-01-20 09:54:46,5.7,8.41
2018-01-20 09:54:47,359.4,7.626
2018-01-20 09:54:48,352.8,7.593
2018-01-20 09:54:49,353.4,6.632999999999999
2018-01-20 09:54:50,4.8,6.846
2018-01-20 09:54:51,10.2,7.784
2018-01-20 09:54:52,6.5,7.513
2018-01-20 09:54:53,2.7,7.792000000000001
2018-01-20 09:54:54,358.9,7.624
2018-01-20 09:54:55,0.5,7.853
2018-01-20 09:54:56,3.4,7.257000000000001
2018-01-20 09:54:57,6.2,8.51
2018-01-20 09:54:58,6.5,9.01
2018-01-20 09:54:59,359.2,7.9079999999999995
2018-01-20 09:55:00,8.2,8.04
2018-01-20 09:55:01,6.2,8.27
2018-01-20 09:55:02,357.6,7.604
2018-01-20 09:55:03,359.1,7.146
2018-01-20 09:55:04,345.4,7.522
2018-01-20 09:55:05,347.0,7.9479999999999995
2018-01-20 09:55:06,352.4,7.699
2018-01-20 09:55:07,357.8,7.662999999999999
2018-01-20 09:55:08,348.0,7.8839999999999995
2018-01-20 09:55:09,342.0,8.08
2018-01-20 09:55:10,341.8,8.01
2018-01-20 09:55:11,341.3,8.43
2018-01-20 09:55:12,343.6,9.59
2018-01-20 09:55:13,348.7,9.99
2018-01-20 09:55:14,350.4,9.68
2018-01-20 09:55:15,350.1,9.26
2018-01-20 09:55:16,351.3,9.56
2018-01-20 09:55:17,351.5,10.23
2018-01-20 09:55:18,350.3,10.34
2018-01-20 09:55:19,351.9,10.06
2018-01-20 09:55:20,354.0,10.72
2018-01-20 09:55:21,350.7,10.12
2018-01-20 09:55:22,346.4,9.92
2018-01-20 09:55:23,350.7,9.58
2018-01-20 09:55:24,344.6,9.75
2018-01-20 09:55:25,349.6,9.7
2018-01-20 09:55:26,350.2,9.66
2018-01-20 09:55:27,347.3,9.49
2018-01-20 09:55:28,344.5,10.41
2018-01-20 09:55:29,346.2,10.28
2018-01-20 09:55:30,339.1,9.63
2018-01-20 09:55:31,335.8,9.7
2018-01-20 09:55:32,332.6,8.85
2018-01-20 09:55:33,342.9,8.57
2018-01-20 09:55:34,340.0,8.69
2018-01-20 09:55:35,340.7,8.99
2018-01-20 09:55:36,343.8,9.23
2018-01-20 09:55:37,340.5,9.4
2018-01-20 09:55:38,340.8,9.85
2018-01-20 09:55:39,346.6,9.9
2018-01-20 09:55:40,346.6,8.81
2018-01-20 09:55:41,348.0,8.71
2018-01-20 09:55:42,349.0,8.85
2018-01-20 09:55:43,347.4,9.34
2018-01-20 09:55:44,343.7,9.46
2018-01-20 09:55:45,345.2,9.47
2018-01-20 09:55:46,344.2,10.0
2018-01-20 09:55:47,346.8,10.5
2018-01-20 09:55:48,349.8,10.04
2018-01-20 09:55:49,351.2,9.61
2018-01-20 09:55:50,346.6,9.42
2018-01-20 09:55:51,348.0,9.84
2018-01-20 09:55:52,342.8,10.49
2018-01-20 09:55:53,349.7,10.62
2018-01-20 09:55:54,349.7,10.27
2018-01-20 09:55:55,346.8,10.82
2018-01-20 09:55:56,342.6,10.53
2018-01-20 09:55:57,342.7,11.8
2018-01-20 09:55:58,348.0,10.6
2018-01-20 09:55:59,0.1,11.28
2018-01-20 09:56:00,358.0,10.71
2018-01-20 09:56:01,358.6,10.2
2018-01-20 09:56:02,356.4,9.39
2018-01-20 09:56:03,358.2,8.23
2018-01-20 09:56:04,353.9,8.65
2018-01-20 09:56:05,350.0,8.88
2018-01-20 09:56:06,349.9,8.91
2018-01-20 09:56:07,349.2,8.95
2018-01-20 09:56:08,349.0,8.63
2018-01-20 09:56:09,344.8,8.46
2018-01-20 09:56:10,344.7,8.43
2018-01-20 09:56:11,347.9,9.42
2018-01-20 09:56:12,348.7,10.02
2018-01-20 09:56:13,342.5,9.09
2018-01-20 09:56:14,341.5,8.92
2018-01-20 09:56:15,345.4,9.97
2018-01-20 09:56:16,344.3,9.75
2018-01-20 09:56:17,348.5,9.45
2018-01-20 09:56:18,347.7,11.12
2018-01-20 09:56:19,343.3,11.16
2018-01-20 09:56:20,345.6,10.79
2018-01-20 09:56:21,346.6,10.74
2018-01-20 09:56:22,346.4,11.26
2018-01-20 09:56:23,346.7,11.38
2018-01-20 09:56:24,350.7,10.65
2018-01-20 09:56:25,352.0,10.85
2018-01-20 09:56:26,354.8,9.84
2018-01-20 09:56:27,345.4,10.42
2018-01-20 09:56:28,349.8,10.07
2018-01-20 09:56:29,350.3,9.53
2018-01-20 09:56:30,350.9,9.5
2018-01-20 09:56:31,351.0,9.54
2018-01-20 09:56:32,354.4,9.07
2018-01-20 09:56:33,351.1,8.25
2018-01-20 09:56:34,358.1,8.3
2018-01-20 09:56:35,1.4,8.31
2018-01-20 09:56:36,0.7,8.3
2018-01-20 09:56:37,2.9,9.13
2018-01-20 09:56:38,355.8,9.5
2018-01-20 09:56:39,340.1,8.07
2018-01-20 09:56:40,350.4,8.34
2018-01-20 09:56:41,349.2,9.8
2018-01-20 09:56:42,350.0,10.23
2018-01-20 09:56:43,354.8,10.37
2018-01-20 09:56:44,355.6,10.26
2018-01-20 09:56:45,355.2,10.01
2018-01-20 09:56:46,354.4,10.26
2018-01-20 09:56:47,356.3,10.31
2018-01-20 09:56:48,0.5,9.6
2018-01-20 09:56:49,3.2,8.66
2018-01-20 09:56:50,358.5,8.59
2018-01-20 09:56:51,356.4,8.94
2018-01-20 09:56:52,353.4,8.9
2018-01-20 09:56:53,356.5,8.33
2018-01-20 09:56:54,353.6,8.94
2018-01-20 09:56:55,351.4,8.73
2018-01-20 09:56:56,345.6,9.49
2018-01-20 09:56:57,344.3,9.58
2018-01-20 09:56:58,346.5,8.58
2018-01-20 09:56:59,352.5,8.52
2018-01-20 09:57:00,353.5,8.99
2018-01-20 09:57:01,350.2,8.74
2018-01-20 09:57:02,344.5,9.06
2018-01-20 09:57:03,343.8,8.62
2018-01-20 09:57:04,345.2,9.37
2018-01-20 09:57:05,342.0,9.67
2018-01-20 09:57:06,340.5,9.68
2018-01-20 09:57:07,342.2,9.71
2018-01-20 09:57:08,342.2,9.84
2018-01-20 09:57:09,343.3,10.17
2018-01-20 09:57:10,342.8,10.38
2018-01-20 09:57:11,342.6,9.94
2018-01-20 09:57:12,342.5,10.47
2018-01-20 09:57:13,342.7,10.72
2018-01-20 09:57:14,340.9,10.44
2018-01-20 09:57:15,340.3,11.04
2018-01-20 09:57:16,339.6,10.65
2018-01-20 09:57:17,343.1,10.31
2018-01-20 09:57:18,343.7,9.97
2018-01-20 09:57:19,343.7,9.4
2018-01-20 09:57:20,342.6,9.06
2018-01-20 09:57:21,340.8,9.49
2018-01-20 09:57:22,337.4,8.95
2018-01-20 09:57:23,335.1,9.01
2018-01-20 09:57:24,343.7,9.42
2018-01-20 09:57:25,350.6,9.66
2018-01-20 09:57:26,347.3,8.71
2018-01-20 09:57:27,347.7,8.09
2018-01-20 09:57:28,351.0,8.15
2018-01-20 09:57:29,346.8,7.747999999999999
2018-01-20 09:57:30,339.9,7.917000000000001
2018-01-20 09:57:31,345.0,8.11
2018-01-20 09:57:32,345.4,7.675
2018-01-20 09:57:33,342.9,6.88
2018-01-20 09:57:34,345.3,7.234
2018-01-20 09:57:35,343.9,7.455
2018-01-20 09:57:36,344.4,7.004
2018-01-20 09:57:37,354.6,7.627999999999999
2018-01-20 09:57:38,351.9,7.3629999999999995
2018-01-20 09:57:39,343.3,6.814
2018-01-20 09:57:40,340.8,6.452000000000001
2018-01-20 09:57:41,351.4,6.006
2018-01-20 09:57:42,349.4,6.325
2018-01-20 09:57:43,348.5,6.025
2018-01-20 09:57:44,340.3,6.6979999999999995
2018-01-20 09:57:45,338.1,6.827000000000001
2018-01-20 09:57:46,335.5,6.497000000000001
2018-01-20 09:57:47,336.8,6.303999999999999
2018-01-20 09:57:48,342.6,7.006
2018-01-20 09:57:49,338.3,6.792999999999999
2018-01-20 09:57:50,338.5,7.224
2018-01-20 09:57:51,344.4,7.167999999999999
2018-01-20 09:57:52,348.1,5.827000000000001
2018-01-20 09:57:53,358.1,6.077999999999999
2018-01-20 09:57:54,355.3,6.654
2018-01-20 09:57:55,354.1,7.337000000000001
2018-01-20 09:57:56,2.9,7.412000000000001
2018-01-20 09:57:57,6.5,7.2139999999999995
2018-01-20 09:57:58,7.2,6.959
2018-01-20 09:57:59,357.0,6.107
2018-01-20 09:58:00,350.9,5.672999999999999
2018-01-20 09:58:01,357.1,5.8020000000000005
2018-01-20 09:58:02,350.7,6.155
2018-01-20 09:58:03,350.2,6.7620000000000005
2018-01-20 09:58:04,351.0,7.385
2018-01-20 09:58:05,349.7,8.48
2018-01-20 09:58:06,354.8,8.85
2018-01-20 09:58:07,354.9,9.79
2018-01-20 09:58:08,350.9,9.45
2018-01-20 09:58:09,356.3,9.66
2018-01-20 09:58:10,353.3,9.38
2018-01-20 09:58:11,359.2,8.62
2018-01-20 09:58:12,1.7,9.82
2018-01-20 09:58:13,1.3,10.04
2018-01-20 09:58:14,3.1,9.91
2018-01-20 09:58:15,356.8,8.24
2018-01-20 09:58:16,351.4,7.432
2018-01-20 09:58:17,358.0,8.36
2018-01-20 09:58:18,357.3,8.81
2018-01-20 09:58:19,344.2,7.422000000000001
2018-01-20 09:58:20,349.5,7.891
2018-01-20 09:58:21,349.9,7.112
2018-01-20 09:58:22,343.5,6.775
2018-01-20 09:58:23,347.3,7.276
2018-01-20 09:58:24,348.4,7.797999999999999
2018-01-20 09:58:25,343.8,7.395
2018-01-20 09:58:26,0.8,6.77
2018-01-20 09:58:27,354.8,6.691
2018-01-20 09:58:28,340.9,8.79
2018-01-20 09:58:29,341.7,10.02
2018-01-20 09:58:30,333.2,10.22
2018-01-20 09:58:31,333.0,10.0
2018-01-20 09:58:32,344.8,12.15
2018-01-20 09:58:33,342.4,12.1
2018-01-20 09:58:34,341.6,11.78
2018-01-20 09:58:35,340.9,11.91
2018-01-20 09:58:36,334.9,11.94
2018-01-20 09:58:37,333.4,10.43
2018-01-20 09:58:38,340.6,13.38
2018-01-20 09:58:39,340.0,13.51
2018-01-20 09:58:40,350.3,13.2
2018-01-20 09:58:41,344.6,11.94
2018-01-20 09:58:42,346.2,12.62
2018-01-20 09:58:43,346.8,12.9
2018-01-20 09:58:44,343.1,14.0
2018-01-20 09:58:45,339.9,14.17
2018-01-20 09:58:46,340.8,16.0
2018-01-20 09:58:47,336.4,14.85
2018-01-20 09:58:48,334.0,15.34
2018-01-20 09:58:49,340.8,14.67
2018-01-20 09:58:50,343.8,14.24
2018-01-20 09:58:51,341.8,14.31
2018-01-20 09:58:52,340.8,15.19
2018-01-20 09:58:53,336.7,14.98
2018-01-20 09:58:54,338.7,16.75
2018-01-20 09:58:55,338.2,18.27
2018-01-20 09:58:56,338.0,17.74
2018-01-20 09:58:57,338.0,16.31
2018-01-20 09:58:58,339.6,17.37
2018-01-20 09:58:59,338.9,17.88
2018-01-20 09:59:00,339.5,16.63
2018-01-20 09:59:01,335.4,16.4
2018-01-20 09:59:02,334.8,15.93
2018-01-20 09:59:03,337.5,15.67
2018-01-20 09:59:04,338.5,14.71
2018-01-20 09:59:05,339.6,15.59
2018-01-20 09:59:06,343.3,14.88
2018-01-20 09:59:07,346.6,14.28
2018-01-20 09:59:08,343.7,13.42
2018-01-20 09:59:09,352.0,12.18
2018-01-20 09:59:10,348.9,12.91
2018-01-20 09:59:11,357.2,12.22
2018-01-20 09:59:12,353.9,11.02
2018-01-20 09:59:13,350.6,12.18
2018-01-20 09:59:14,357.0,13.11
2018-01-20 09:59:15,8.0,11.96
2018-01-20 09:59:16,14.2,9.46
2018-01-20 09:59:17,3.7,9.84
2018-01-20 09:59:18,17.6,9.18
2018-01-20 09:59:19,17.7,8.98
2018-01-20 09:59:20,17.7,8.3
2018-01-20 09:59:21,11.2,7.147
2018-01-20 09:59:22,16.5,6.824
2018-01-20 09:59:23,21.3,6.412999999999999
2018-01-20 09:59:24,25.1,6.468
2018-01-20 09:59:25,14.6,5.563
2018-01-20 09:59:26,359.1,6.055
2018-01-20 09:59:27,353.7,6.792999999999999
2018-01-20 09:59:28,350.7,6.307
2018-01-20 09:59:29,345.9,7.162000000000001
2018-01-20 09:59:30,347.0,7.379
2018-01-20 09:59:31,350.9,7.452999999999999
2018-01-20 09:59:32,358.5,7.371
2018-01-20 09:59:33,355.4,7.297000000000001
2018-01-20 09:59:34,350.2,9.22
2018-01-20 09:59:35,348.4,10.76
2018-01-20 09:59:36,347.7,11.55
2018-01-20 09:59:37,351.9,10.87
2018-01-20 09:59:38,348.8,10.94
2018-01-20 09:59:39,349.2,11.25
2018-01-20 09:59:40,349.1,12.52
2018-01-20 09:59:41,355.4,11.67
2018-01-20 09:59:42,356.8,11.13
2018-01-20 09:59:43,0.1,10.62
2018-01-20 09:59:44,354.2,10.09
2018-01-20 09:59:45,350.5,11.58
2018-01-20 09:59:46,348.7,10.98
2018-01-20 09:59:47,349.0,11.34
2018-01-20 09:59:48,350.9,12.12
2018-01-20 09:59:49,350.1,12.98
2018-01-20 09:59:50,347.7,13.07
2018-01-20 09:59:51,344.9,12.75
2018-01-20 09:59:52,342.0,13.03
2018-01-20 09:59:53,345.3,12.86
2018-01-20 09:59:54,344.9,13.46
2018-01-20 09:59:55,345.2,13.21
2018-01-20 09:59:56,352.1,12.42
2018-01-20 09:59:57,347.8,12.45
2018-01-20 09:59:58,343.9,12.83
2018-01-20 09:59:59,353.6,12.03
2018-01-20 10:00:00,352.3,10.41
2018-01-20 10:00:01,348.5,9.93
2018-01-20 10:00:02,350.3,10.87
2018-01-20 10:00:03,342.7,10.33
2018-01-20 10:00:04,338.1,11.97
2018-01-20 10:00:05,342.3,10.78
2018-01-20 10:00:06,339.0,9.56
2018-01-20 10:00:07,341.4,11.82
2018-01-20 10:00:08,343.6,10.76
2018-01-20 10:00:09,351.8,12.29
2018-01-20 10:00:10,350.4,12.33
2018-01-20 10:00:11,351.7,11.93
2018-01-20 10:00:12,354.7,12.11
2018-01-20 10:00:13,349.1,11.8
2018-01-20 10:00:14,350.7,11.57
2018-01-20 10:00:15,351.9,11.35
2018-01-20 10:00:16,345.4,12.65
2018-01-20 10:00:17,349.4,13.77
2018-01-20 10:00:18,347.7,14.31
2018-01-20 10:00:19,345.1,13.63
2018-01-20 10:00:20,345.2,13.07
2018-01-20 10:00:21,344.8,13.55
2018-01-20 10:00:22,347.9,13.77
2018-01-20 10:00:23,353.5,13.17
2018-01-20 10:00:24,353.7,11.05
2018-01-20 10:00:25,347.6,11.11
2018-01-20 10:00:26,350.8,11.43
2018-01-20 10:00:27,353.8,11.63
2018-01-20 10:00:28,352.2,10.81
2018-01-20 10:00:29,350.8,9.94
2018-01-20 10:00:30,354.8,11.42
2018-01-20 10:00:31,355.0,11.63
2018-01-20 10:00:32,356.0,11.03
2018-01-20 10:00:33,354.4,10.79
2018-01-20 10:00:34,352.9,10.64
2018-01-20 10:00:35,350.8,10.72
2018-01-20 10:00:36,349.9,11.02
2018-01-20 10:00:37,350.0,11.12
2018-01-20 10:00:38,351.4,11.77
2018-01-20 10:00:39,349.1,12.4
2018-01-20 10:00:40,347.8,12.97
2018-01-20 10:00:41,349.1,13.48
2018-01-20 10:00:42,352.3,13.64
2018-01-20 10:00:43,353.2,13.7
2018-01-20 10:00:44,352.5,13.51
2018-01-20 10:00:45,351.0,13.94
2018-01-20 10:00:46,354.8,13.33
2018-01-20 10:00:47,354.6,12.7
2018-01-20 10:00:48,350.5,12.92
2018-01-20 10:00:49,350.5,12.99
2018-01-20 10:00:50,351.1,12.76
2018-01-20 10:00:51,348.6,13.34
2018-01-20 10:00:52,352.0,13.34
2018-01-20 10:00:53,349.4,12.51
2018-01-20 10:00:54,345.3,13.49
2018-01-20 10:00:55,350.6,13.4
2018-01-20 10:00:56,349.8,13.31
2018-01-20 10:00:57,350.6,12.79
2018-01-20 10:00:58,351.6,13.61
2018-01-20 10:00:59,348.4,13.79
2018-01-20 10:01:00,350.9,13.24
2018-01-20 10:01:01,348.8,12.45
2018-01-20 10:01:02,354.2,11.92
2018-01-20 10:01:03,356.2,11.79
2018-01-20 10:01:04,351.5,11.21
2018-01-20 10:01:05,350.8,11.12
2018-01-20 10:01:06,352.1,9.98
2018-01-20 10:01:07,351.0,9.93
2018-01-20 10:01:08,344.0,10.48
2018-01-20 10:01:09,345.0,10.51
2018-01-20 10:01:10,347.9,9.72
2018-01-20 10:01:11,347.2,10.51
2018-01-20 10:01:12,346.5,10.21
2018-01-20 10:01:13,347.5,10.38
2018-01-20 10:01:14,347.4,10.19
2018-01-20 10:01:15,341.1,10.26
2018-01-20 10:01:16,343.0,10.84
2018-01-20 10:01:17,342.5,11.54
2018-01-20 10:01:18,346.8,12.82
2018-01-20 10:01:19,348.2,12.17
2018-01-20 10:01:20,347.7,11.98
2018-01-20 10:01:21,347.8,12.01
2018-01-20 10:01:22,349.4,12.33
2018-01-20 10:01:23,346.8,12.3
2018-01-20 10:01:24,345.4,11.56
2018-01-20 10:01:25,341.9,10.59
2018-01-20 10:01:26,343.1,11.14
2018-01-20 10:01:27,346.2,11.56
2018-01-20 10:01:28,346.7,11.6
2018-01-20 10:01:29,346.3,11.63
2018-01-20 10:01:30,347.5,11.72
2018-01-20 10:01:31,349.4,11.31
2018-01-20 10:01:32,350.3,10.79
2018-01-20 10:01:33,349.4,11.07
2018-01-20 10:01:34,346.3,10.99
2018-01-20 10:01:35,349.1,11.0
2018-01-20 10:01:36,353.5,11.1
2018-01-20 10:01:37,353.0,10.59
2018-01-20 10:01:38,345.1,10.62
2018-01-20 10:01:39,346.7,10.27
2018-01-20 10:01:40,348.4,10.03
2018-01-20 10:01:41,350.0,10.18
2018-01-20 10:01:42,351.3,10.15
2018-01-20 10:01:43,346.0,9.69
2018-01-20 10:01:44,349.5,9.17
2018-01-20 10:01:45,357.0,8.55
2018-01-20 10:01:46,353.9,9.35
2018-01-20 10:01:47,350.4,10.29
2018-01-20 10:01:48,354.8,9.74
2018-01-20 10:01:49,358.1,10.13
2018-01-20 10:01:50,352.1,10.73
2018-01-20 10:01:51,348.2,10.77
2018-01-20 10:01:52,351.1,10.68
2018-01-20 10:01:53,354.7,10.81
2018-01-20 10:01:54,354.1,12.32
2018-01-20 10:01:55,354.2,11.99
2018-01-20 10:01:56,350.1,10.85
2018-01-20 10:01:57,350.3,11.33
2018-01-20 10:01:58,351.7,11.07
2018-01-20 10:01:59,351.8,11.65
2018-01-20 10:02:00,354.2,12.25
2018-01-20 10:02:01,350.9,12.08
2018-01-20 10:02:02,353.2,11.96
2018-01-20 10:02:03,350.7,12.08
2018-01-20 10:02:04,352.3,12.37
2018-01-20 10:02:05,352.8,11.11
2018-01-20 10:02:06,345.5,11.28
2018-01-20 10:02:07,342.0,10.89
2018-01-20 10:02:08,344.0,10.27
2018-01-20 10:02:09,343.6,10.88
2018-01-20 10:02:10,344.8,9.78
2018-01-20 10:02:11,354.3,10.31
2018-01-20 10:02:12,352.5,11.17
2018-01-20 10:02:13,346.2,12.08
2018-01-20 10:02:14,351.0,10.87
2018-01-20 10:02:15,347.5,11.32
2018-01-20 10:02:16,338.9,11.61
2018-01-20 10:02:17,338.8,10.92
2018-01-20 10:02:18,344.2,10.73
2018-01-20 10:02:19,343.5,10.55
2018-01-20 10:02:20,351.6,10.08
2018-01-20 10:02:21,342.4,9.79
2018-01-20 10:02:22,356.5,9.95
2018-01-20 10:02:23,356.0,10.28
2018-01-20 10:02:24,356.5,11.64
2018-01-20 10:02:25,355.5,10.69
2018-01-20 10:02:26,355.1,10.36
2018-01-20 10:02:27,354.4,9.49
2018-01-20 10:02:28,354.1,9.65
2018-01-20 10:02:29,351.7,11.06
2018-01-20 10:02:30,359.2,10.61
2018-01-20 10:02:31,358.3,10.76
2018-01-20 10:02:32,353.0,10.61
2018-01-20 10:02:33,355.7,10.1
2018-01-20 10:02:34,351.6,9.87
2018-01-20 10:02:35,352.4,9.71
2018-01-20 10:02:36,351.5,9.83
2018-01-20 10:02:37,345.9,9.42
2018-01-20 10:02:38,347.9,9.68
2018-01-20 10:02:39,353.8,10.27
2018-01-20 10:02:40,355.9,9.88
2018-01-20 10:02:41,347.8,10.44
2018-01-20 10:02:42,349.1,9.87
2018-01-20 10:02:43,353.9,12.47
2018-01-20 10:02:44,358.3,13.03
2018-01-20 10:02:45,2.1,13.42
2018-01-20 10:02:46,6.6,12.91
2018-01-20 10:02:47,3.7,11.09
2018-01-20 10:02:48,4.6,10.98
2018-01-20 10:02:49,4.2,9.83
2018-01-20 10:02:50,355.2,10.5
2018-01-20 10:02:51,358.4,12.29
2018-01-20 10:02:52,0.1,12.45
2018-01-20 10:02:53,353.5,11.32
2018-01-20 10:02:54,355.4,11.53
2018-01-20 10:02:55,353.4,11.09
2018-01-20 10:02:56,347.8,10.96
2018-01-20 10:02:57,351.8,13.09
2018-01-20 10:02:58,353.5,12.76
2018-01-20 10:02:59,355.8,12.66
2018-01-20 10:03:00,353.9,11.93
2018-01-20 10:03:01,351.7,11.41
2018-01-20 10:03:02,355.6,12.03
2018-01-20 10:03:03,354.1,10.84
2018-01-20 10:03:04,353.1,11.31
2018-01-20 10:03:05,351.9,11.48
2018-01-20 10:03:06,353.1,11.25
2018-01-20 10:03:07,357.9,11.46
2018-01-20 10:03:08,357.7,12.0
2018-01-20 10:03:09,358.7,12.42
2018-01-20 10:03:10,1.7,12.84
2018-01-20 10:03:11,359.9,12.41
2018-01-20 10:03:12,0.6,11.88
2018-01-20 10:03:13,0.1,11.8
2018-01-20 10:03:14,2.0,11.58
2018-01-20 10:03:15,3.6,10.66
